"country_code","canonical_category_id","canonical_category_slug","canonical_category_name","canonical_subservice_id","canonical_subservice_slug","canonical_subservice_name","live_catalog_active","gold_master_scope_keys","gold_master_service_scopes","proposed_requirement_labels","proposed_requirement_status","source_reference_ids","source_urls","source_archive_reference","source_archive_sha256","regulation_name","article_annex_exception","official_gazette_date_number","effective_date","source_status","legal_review_status","authority_and_permitted_method","connector_status","verification_subjects","automatic_authority_verification","capability_readiness","counsel_reviewer_name","counsel_reviewer_role","counsel_reviewed_at","counsel_decision","counsel_evidence_hash","counsel_notes"
"TR","8","moving","Nakliyat","33","single-item-moving","Tek Parça Taşıma","true","moving:3","Nakliyat — Yurtiçi genel ticari eşya (ev/büro dışı)","K1 veya yalnız kamyonet modelinde K1* | Yetki belgesine kayıtlı taşıt | SRC4 – uygulanıyorsa","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","UAB_TYPES | UAB_VERIFY | UAB_SRC","https://istanbul.uab.gov.tr/yetki-belgeleri-esya-tasimaciligi-yetki-belgesi-turleri | https://uhdgm.uab.gov.tr/yetki-belgeleri-hizmetleri | https://uhdgm.uab.gov.tr/sikca-sorulan-sorular-ve-cevaplari","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","UAB / izinli issuer veya kayıtlı yetkili manuel teyit; API/contract yok => PENDING","PENDING_OFFICIAL_AUTHORIZATION","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","8","moving","Nakliyat","56","office-moving","Ofis Taşıma","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","9","appliance","Beyaz Eşya","9","dishwasher","Bulaşık Makinesi","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","9","appliance","Beyaz Eşya","34","oven-cooker","Fırın ve Ocak","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","9","appliance","Beyaz Eşya","45","washing-machine","Çamaşır Makinesi","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","9","appliance","Beyaz Eşya","57","refrigerator","Buzdolabı","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","13","towing","Çekici","10","vehicle-transport","Araç Taşıma","true","towing:1","Çekici — Ticari araç kurtarma / çekme / taşıma","K1Ö – yalnız özel amaçlı taşıt eklenen ticari eşya yetkisi; somut oto-kurtarıcı modeline UAB kapsam teyidi zorunlu | Ruhsatta uygun araç türü + yetki belgesinde taşıt ilişkisi | Aracın sınıfına uygun sürücü belgesi | SRC4/SRC3 – güncel KTY uyguluyorsa | Araç Kurtarma ve Taşıma Kamyonu Operatörü / uygun iş makinesi operatör belgesi – ekipman sınıfı/kural gerektiriyorsa","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","UAB_TYPES | UAB_VERIFY | UAB_SRC | MEB_TOW_OPERATOR","https://istanbul.uab.gov.tr/yetki-belgeleri-esya-tasimaciligi-yetki-belgesi-turleri | https://uhdgm.uab.gov.tr/yetki-belgeleri-hizmetleri | https://uhdgm.uab.gov.tr/sikca-sorulan-sorular-ve-cevaplari | https://ookgm.meb.gov.tr/kurumlar.php","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","UAB / izinli issuer veya kayıtlı yetkili manuel teyit; API/contract yok => PENDING","PENDING_OFFICIAL_AUTHORIZATION","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","13","towing","Çekici","22","breakdown-tow","Arıza Çekici","true","roadside_assistance:4","Yol Yardım — Araç çekme/kurtarma","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","13","towing","Çekici","46","accident-tow","Kaza Çekici","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","14","courier","Kurye","23","moto-courier","Moto Kurye","true","courier:1","Kurye & Evrak — İliçi motorlu kurye","P1 Yetki Belgesi – uygulanabilir kurye işletmesi | Yetki belgesine kayıtlı uygun taşıt | SRC-KURYE – 01.01.2027'ye kadar geçiş; sonrası güncel kurala göre zorunluluk | Kurye Faaliyet Belgesi – 01.01.2027'ye kadar geçiş; sonrası güncel kurala göre zorunluluk | Motosiklet/araç sınıfına uygun sürücü belgesi | Kurye/taşıtın Bakanlık sisteminde gerekli bildirimi/kaydı","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","UAB_TYPES | UAB_COURIER_2025 | UAB_COURIER_2026 | UAB_VERIFY","https://istanbul.uab.gov.tr/yetki-belgeleri-esya-tasimaciligi-yetki-belgesi-turleri | https://www.uab.gov.tr/haberler/karayolu-tasima-yoenetmeliginde-degisiklik/ | https://www.uab.gov.tr/haberler/otobues-bileti-12-saat-kalana-kadar-tam-iade-edilebilecek/ | https://uhdgm.uab.gov.tr/yetki-belgeleri-hizmetleri","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","UAB / izinli issuer veya kayıtlı yetkili manuel teyit; API/contract yok => PENDING","PENDING_OFFICIAL_AUTHORIZATION","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","14","courier","Kurye","35","parcel-courier","Paket Kurye","true","courier:2","Kurye & Evrak — Yurtiçi geniş kapsam dağıtım/kurye","P2 Yetki Belgesi – faaliyetin kapsamı gerektiriyorsa | SRC-KURYE geçiş kuralı | Kurye Faaliyet Belgesi geçiş kuralı","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","UAB_TYPES | UAB_COURIER_2026","https://istanbul.uab.gov.tr/yetki-belgeleri-esya-tasimaciligi-yetki-belgesi-turleri | https://www.uab.gov.tr/haberler/otobues-bileti-12-saat-kalana-kadar-tam-iade-edilebilecek/","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","UAB / izinli issuer veya kayıtlı yetkili manuel teyit; API/contract yok => PENDING","PENDING_OFFICIAL_AUTHORIZATION","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","14","courier","Kurye","47","scheduled-delivery","Planlı Teslimat","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","14","courier","Kurye","58","document-courier","Evrak Kurye","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","15","roadside","Yol Yardımı","11","battery-jump","Akü Takviyesi","true","roadside_assistance:1","Yol Yardım — Akü takviyesi / basit destek","Ortak kimlik/çalışma/faaliyet kontrolleri | Platform beceri ve güvenlik kontrolü","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","15","roadside","Yol Yardımı","24","minor-repair","Yerinde Küçük Onarım","true","roadside_assistance:3","Yol Yardım — Yol üstü mekanik arıza tespit/onarım","11UY0021-4 Otomotiv Mekanikçisi (Seviye 4) | İlgili MEB otomotiv ustalık/diploma-muafiyeti","CONDITIONAL_OR_REQUIRED_COUNSEL_TO_CONFIRM","MYK_MANDATORY | MYK_QUALIFICATIONS | MYK_EXEMPTION | MEB_MASTER","https://portal.myk.gov.tr/index.php?belge_zorunlu=1&option=com_yeterlilik&view=arama | https://portal.myk.gov.tr/index.php?option=com_yeterlilik&view=arama | https://www.myk.gov.tr/tr/haberler/yeterlilik/belge-zorunluluuna-ilikin-skca-sorulan-sorular | https://www.turkiye.gov.tr/milli-egitim-kalfalik-ustalik-usta-ogrencilik-ve-is-yeri-acma-belgesi-sorgulama","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","MYK/MEB issuer doğrulaması veya kullanıcı yetkili barkodlu belge; API/contract yok => PENDING","PENDING_OFFICIAL_AUTHORIZATION","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","15","roadside","Yol Yardımı","36","fuel-delivery","Yakıt Desteği","true","roadside_assistance:6","Yol Yardım — Yolda yakıt ulaştırma","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","15","roadside","Yol Yardımı","59","tire-change","Lastik Değişimi","true","roadside_assistance:2","Yol Yardım — Lastik/jant bakım-onarım","18UY0360-3 Lastik Bakım Onarımcısı (Seviye 3) | İlgili MEB lastikçilik/ön düzen ustalık belgesi – uygulanıyorsa","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","MYK_QUALIFICATIONS | MYK_MANDATORY | MEB_MASTER","https://portal.myk.gov.tr/index.php?option=com_yeterlilik&view=arama | https://portal.myk.gov.tr/index.php?belge_zorunlu=1&option=com_yeterlilik&view=arama | https://www.turkiye.gov.tr/milli-egitim-kalfalik-ustalik-usta-ogrencilik-ve-is-yeri-acma-belgesi-sorgulama","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","MYK/MEB issuer doğrulaması veya kullanıcı yetkili barkodlu belge; API/contract yok => PENDING","PENDING_OFFICIAL_AUTHORIZATION","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","60002","home-repair","Ev Onarım","12","drywall-repair","Alçıpan ve Duvar","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","60002","home-repair","Ev Onarım","37","general-handyman","Genel Usta","true","UNMAPPED_LIVE_SUBSERVICE","No exact Gold Master scope mapping","UNKNOWN — counsel must determine","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","LEGAL_REVIEW_REQUIRED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
"TR","60002","home-repair","Ev Onarım","48","furniture-assembly","Mobilya Montajı","true","furniture:1","Mobilya & Montaj — Hazır mobilya/dekorasyon montajı","11UMS0154-3/4 Mobilya ve Dekorasyon Montajcısı meslek standardı – referans | İlgili MEB mobilya/ağaç işleri ustalık belgesi – uygulanıyorsa","CONDITIONAL_OR_UNKNOWN_COUNSEL_TO_CONFIRM","NONE","NONE","TR-GOLD-2026-08-13-v1.0; country pack sha256=3f901161467c6ce2f8b9362de4d576f8d267dc3fdcbf281cbcf45af7f017175e; registry sha256=b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4; public retrieval notes=TR_PUBLIC_SOURCE_RETRIEVAL_NOTES.md","b23407320589806933bfb6b5057545d7f5c7d660296083b323f5d2b5cb4077c4","COUNSEL_REQUIRED — do not infer from research pack","COUNSEL_REQUIRED","COUNSEL_REQUIRED","COUNSEL_REQUIRED","SOURCE_UNVERIFIED","LEGAL_REVIEW_REQUIRED","Yetkili kurum veya kayıtlı yetkili manuel teyit gerekli; connector NOT_CONFIGURED","NOT_CONFIGURED","PERSON|BUSINESS|QUALIFIED_MANAGER|DRIVER|VEHICLE|OPERATOR|SITE|PROJECT — apply only when counsel marks applicable","FALSE","BLOCKED_LEGAL_REVIEW","","","","","",""
